上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1733.0,52.0,47.0,0.0,3333.0,5.0,0.0,0.0,132.0,3.0,33.32%,2026-07-22 11:30:00
1355.0,53.0,48.0,0.0,3726.0,5.0,0.0,0.0,117.0,3.0,26.05%,2026-07-22 13:15:00
1432.0,47.0,42.0,1.0,3650.0,10.0,5.0,1.0,116.0,3.0,27.53%,2026-07-22 15:00:00
