上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2179.0,45.0,41.0,1.0,2877.0,12.0,6.0,0.0,153.0,6.0,41.78%,2026-09-03 14:25:00
1957.0,46.0,42.0,2.0,3104.0,17.0,11.0,0.0,148.0,6.0,37.53%,2026-09-03 14:45:00
1805.0,46.0,42.0,2.0,3275.0,17.0,11.0,0.0,129.0,6.0,34.61%,2026-09-03 15:00:00
