上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
981.0,36.0,31.0,4.0,4117.0,13.0,12.0,2.0,108.0,12.0,18.80%,2026-09-10 14:35:00
916.0,40.0,34.0,5.0,4197.0,14.0,13.0,2.0,93.0,12.0,17.55%,2026-09-10 14:55:00
931.0,39.0,33.0,5.0,4192.0,14.0,13.0,2.0,83.0,12.0,17.84%,2026-09-10 15:00:00
