上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
4416.0,82.0,79.0,5.0,707.0,5.0,3.0,0.0,70.0,9.0,84.89%,2026-07-27 13:25:00
4446.0,84.0,81.0,6.0,685.0,5.0,3.0,0.0,62.0,9.0,85.47%,2026-07-27 13:45:00
