上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
992.0,66.0,60.0,10.0,4147.0,29.0,24.0,12.0,54.0,14.0,19.05%,2026-06-26 13:50:00
961.0,70.0,64.0,11.0,4172.0,34.0,28.0,13.0,60.0,14.0,18.46%,2026-06-26 14:05:00
