上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1624.0,58.0,50.0,0.0,3470.0,1.0,0.0,0.0,106.0,5.0,31.20%,2026-08-06 11:30:00
