上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3109.0,48.0,44.0,2.0,1976.0,7.0,0.0,2.0,112.0,4.0,59.78%,2026-07-16 11:30:00
2344.0,46.0,42.0,6.0,2695.0,41.0,31.0,5.0,158.0,4.0,45.07%,2026-07-16 15:00:00
