上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1635.0,83.0,75.0,25.0,3490.0,26.0,24.0,6.0,65.0,18.0,31.39%,2026-05-29 13:55:00
