上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1231.0,82.0,74.0,10.0,3929.0,34.0,30.0,27.0,35.0,12.0,23.64%,2026-06-04 14:20:00
1185.0,82.0,75.0,9.0,3972.0,35.0,31.0,27.0,38.0,12.0,22.76%,2026-06-04 14:40:00
