上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1507.0,92.0,83.0,10.0,3630.0,22.0,19.0,21.0,53.0,17.0,28.94%,2026-06-17 14:45:00
1596.0,97.0,88.0,10.0,3550.0,21.0,18.0,20.0,44.0,17.0,30.65%,2026-06-17 15:00:00
