上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2201.0,60.0,56.0,0.0,2874.0,4.0,4.0,0.0,127.0,4.0,42.28%,2026-08-07 11:30:00
2304.0,76.0,73.0,0.0,2811.0,5.0,5.0,0.0,87.0,4.0,44.26%,2026-08-07 13:55:00
2233.0,75.0,72.0,0.0,2858.0,6.0,5.0,1.0,111.0,4.0,42.89%,2026-08-07 14:00:00
2670.0,75.0,72.0,0.0,2399.0,4.0,4.0,0.0,133.0,4.0,51.29%,2026-08-07 15:00:00
