上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3124.0,122.0,110.0,25.0,1989.0,30.0,22.0,11.0,80.0,14.0,60.00%,2026-06-23 13:45:00
2734.0,121.0,109.0,25.0,2364.0,42.0,34.0,11.0,95.0,14.0,52.51%,2026-06-23 14:00:00
