上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
699.0,32.0,26.0,1.0,4475.0,31.0,27.0,12.0,20.0,9.0,13.43%,2026-07-07 13:45:00
599.0,33.0,27.0,1.0,4574.0,41.0,37.0,14.0,21.0,9.0,11.51%,2026-07-07 14:05:00
