上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1205.0,85.0,76.0,27.0,3929.0,17.0,17.0,5.0,57.0,17.0,23.14%,2026-06-02 14:15:00
