上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2576.0,140.0,131.0,25.0,2530.0,18.0,7.0,15.0,80.0,19.0,49.49%,2026-06-30 13:50:00
