上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2945.0,109.0,104.0,24.0,2122.0,10.0,5.0,3.0,124.0,17.0,56.55%,2026-05-28 13:50:00
