上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1805.0,68.0,59.0,6.0,3293.0,27.0,26.0,4.0,96.0,9.0,34.69%,2026-07-06 14:05:00
1814.0,70.0,61.0,6.0,3283.0,31.0,30.0,3.0,97.0,9.0,34.86%,2026-07-06 14:25:00
