上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1340.0,56.0,50.0,3.0,3766.0,17.0,14.0,2.0,88.0,9.0,25.75%,2026-07-09 13:45:00
1803.0,62.0,56.0,2.0,3305.0,16.0,13.0,2.0,86.0,9.0,34.65%,2026-07-09 14:00:00
