上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3000.0,87.0,78.0,1.0,2071.0,13.0,6.0,2.0,135.0,6.0,57.56%,2026-08-31 15:00:00
