上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
4067.0,110.0,104.0,4.0,1000.0,1.0,0.0,0.0,136.0,5.0,78.09%,2026-08-17 15:00:00
1840.0,80.0,71.0,1.0,3240.0,6.0,6.0,0.0,124.0,5.0,35.32%,2026-08-18 15:00:00
