上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1085.0,69.0,60.0,5.0,4048.0,56.0,50.0,23.0,60.0,14.0,20.84%,2026-06-11 14:20:00
