上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
1884.0,48.0,42.0,0.0,3130.0,0.0,0.0,0.0,191.0,3.0,36.18%,2026-08-11 11:20:00
