上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2517.0,46.0,44.0,0.0,2566.0,23.0,12.0,4.0,115.0,3.0,48.39%,2026-07-21 11:30:00
