上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3579.0,161.0,154.0,16.0,1487.0,11.0,6.0,7.0,123.0,18.0,68.73%,2026-06-15 14:55:00
3668.0,164.0,157.0,17.0,1401.0,12.0,7.0,8.0,120.0,18.0,70.44%,2026-06-15 15:00:00
