上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
869.0,27.0,20.0,5.0,4270.0,53.0,48.0,2.0,58.0,6.0,16.70%,2026-07-13 13:00:00
694.0,24.0,17.0,3.0,4456.0,109.0,104.0,2.0,47.0,6.0,13.34%,2026-07-13 13:30:00
780.0,32.0,25.0,4.0,4377.0,187.0,182.0,4.0,40.0,6.0,14.99%,2026-07-13 15:00:00
