上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3168.0,42.0,38.0,0.0,1944.0,3.0,2.0,1.0,96.0,4.0,60.78%,2026-08-25 10:40:00
2929.0,43.0,39.0,0.0,2157.0,3.0,2.0,1.0,122.0,4.0,56.20%,2026-08-25 10:55:00
3437.0,48.0,44.0,1.0,1690.0,4.0,3.0,1.0,81.0,4.0,65.94%,2026-08-25 11:30:00
3437.0,48.0,44.0,1.0,1690.0,4.0,3.0,1.0,81.0,4.0,65.94%,2026-08-25 13:00:00
4043.0,55.0,51.0,1.0,1079.0,3.0,2.0,1.0,86.0,4.0,77.57%,2026-08-25 13:20:00
