上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
2159.0,112.0,102.0,15.0,2911.0,74.0,66.0,36.0,119.0,16.0,41.48%,2026-06-29 14:20:00
2409.0,119.0,109.0,17.0,2667.0,73.0,65.0,37.0,113.0,16.0,46.28%,2026-06-29 14:40:00
2393.0,126.0,116.0,21.0,2689.0,75.0,68.0,35.0,107.0,16.0,45.98%,2026-06-29 15:00:00
