上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3032.0,81.0,73.0,3.0,2072.0,0.0,0.0,0.0,103.0,7.0,58.15%,2026-09-01 14:40:00
3093.0,83.0,75.0,3.0,1995.0,0.0,0.0,0.0,119.0,7.0,59.32%,2026-09-01 15:00:00
