上涨,涨停,真实涨停,st st*涨停,下跌,跌停,真实跌停,st st*跌停,平盘,停牌,活跃度,统计日期
3226.0,74.0,64.0,2.0,1860.0,6.0,3.0,0.0,119.0,1.0,61.97%,2026-08-10 11:25:00
3253.0,74.0,64.0,3.0,1835.0,5.0,2.0,0.0,117.0,1.0,62.49%,2026-08-10 11:30:00
3239.0,77.0,67.0,3.0,1865.0,5.0,2.0,0.0,101.0,1.0,62.22%,2026-08-10 13:20:00
3586.0,85.0,75.0,3.0,1545.0,5.0,2.0,0.0,74.0,1.0,68.88%,2026-08-10 14:05:00
